OBJECTID,Street1,Street2,Intersect,Long,Lat
1131,HOWE ST,MAY ST,MAY ST & HOWE ST,-123.350924692685,48.4115237626071
1132,JOSEPH ST,MAY ST,MAY ST & JOSEPH ST,-123.347328963265,48.4111339365585
1133,EBERTS ST,MAY ST,MAY ST & EBERTS ST,-123.346112125893,48.411001989276
1134,LANGFORD ST,MCCASKILL ST,MCCASKILL ST & LANGFORD ST,-123.391848615085,48.4349222043112
1135,GRIFFITHS ST,MCCASKILL ST,MCCASKILL ST & GRIFFITHS ST,-123.391866439824,48.4341222309658
1136,COOK ST,MCCLURE ST,MCCLURE ST & COOK ST,-123.354764845217,48.4204491766208
1137,LINDEN AVE,MCCLURE ST,MCCLURE ST & LINDEN AVE,-123.351331589084,48.4200747136201
1138,COOK ST,MCKENZIE ST,MCKENZIE ST & COOK ST,-123.35632552953,48.4150167724784
1139,CHESTER AVE,MCKENZIE ST,MCKENZIE ST & CHESTER AVE,-123.353899918049,48.4147370345276
1140,LINDEN AVE,MCKENZIE ST,MCKENZIE ST & LINDEN AVE,-123.352661263976,48.4145941619317
1141,COOK ST,MCNAIR ST,MCNAIR ST & COOK ST,-123.34940443037,48.4460841684096
1142,FOUL BAY RD,MCNEILL AVE,MCNEILL AVE & FOUL BAY RD,-123.323399791839,48.4203128628942
1143,COOK ST,MEARES ST,MEARES ST & COOK ST,-123.354164007134,48.4228951412542
1144,DALLAS RD,MEMORIAL CRES,MEMORIAL CRES & DALLAS RD,-123.344686595142,48.4087819448065
1145,BUSHBY ST,MEMORIAL CRES,MEMORIAL CRES & BUSHBY ST,-123.344374411712,48.4101075353587
1146,MAY ST,MEMORIAL CRES,MEMORIAL CRES & MAY ST,-123.344262538972,48.4108014043981
1147,FAIRFIELD RD,MEMORIAL CRES,MEMORIAL CRES & FAIRFIELD RD,-123.343541333522,48.4123420249648
1148,DALLAS RD,MENZIES ST,MENZIES ST & DALLAS RD,-123.377565274603,48.4120054938094
1149,BROTCHY LANE,MENZIES ST,MENZIES ST & BROTCHY LANE,-123.376919029254,48.4126070792009
1150,KINGSTON ST,MENZIES ST,MENZIES ST & KINGSTON ST,-123.371799042069,48.4192101346107
1151,BELLEVILLE ST,MENZIES ST,MENZIES ST & BELLEVILLE ST,-123.370932640517,48.4207994582238
1152,COOK ST,MERRITT PL,MERRITT PL & COOK ST,-123.350057440321,48.4485556718821
1153,HIGHVIEW ST,MERRITT ST,MERRITT ST & HIGHVIEW ST,-123.353192995277,48.4481230084785
1154,COOK ST,MERRITT ST,MERRITT ST & COOK ST,-123.350057440321,48.4485556718821
1155,ALMA PL,MICHIGAN ST,MICHIGAN ST & ALMA PL,-123.375944088558,48.4183427773675
1156,MENZIES ST,MICHIGAN ST,MICHIGAN ST & MENZIES ST,-123.373016268858,48.4169579003608
1157,HEATHER ST,MICHIGAN ST,MICHIGAN ST & HEATHER ST,-123.369939655583,48.4171000217936
1158,GOVERNMENT ST,MICHIGAN ST,MICHIGAN ST & GOVERNMENT ST,-123.368854792859,48.4171721503844
1159,MARY ST,MILNE ST,MILNE ST & MARY ST,-123.385924042885,48.4284955648469
1160,GONZALES AVE,MONTGOMERY AVE,MONTGOMERY AVE & GONZALES AVE,-123.334604883185,48.4201584417352
1161,DALLAS RD,MONTREAL ST,MONTREAL ST & DALLAS RD,-123.384714584277,48.4159052787852
1162,LADYSMITH ST,MONTREAL ST,MONTREAL ST & LADYSMITH ST,-123.382260642037,48.4181773028121
1163,DOBINSON ST,MONTREAL ST,MONTREAL ST & DOBINSON ST,-123.382093472588,48.4183336944662
1164,MICHIGAN ST,MONTREAL ST,MONTREAL ST & MICHIGAN ST,-123.380069730415,48.4203305490514
1165,KINGSTON ST,MONTREAL ST,MONTREAL ST & KINGSTON ST,-123.378552492204,48.421742886982
1166,BLACKWOOD ST,MONTROSE AVE,MONTROSE AVE & BLACKWOOD ST,-123.354484099799,48.4424059620608
1167,FORT ST,MORRISON ST,MORRISON ST & FORT ST,-123.334275370673,48.4279138498932
1168,FAIRFIELD RD,MOSS ROCK PL,MOSS ROCK PL & FAIRFIELD RD,-123.344683621906,48.4131893983224
1169,DALLAS RD,MOSS ST,MOSS ST & DALLAS RD,-123.351077581903,48.4060408318131
1170,CLOVER AVE,MOSS ST,MOSS ST & CLOVER AVE,-123.350771821132,48.4072430004916
1171,GEORGE ST,MOSS ST,MOSS ST & GEORGE ST,-123.350559459435,48.4081522303785
1172,FAITHFUL ST,MOSS ST,MOSS ST & FAITHFUL ST,-123.350221040858,48.4095310735774
1173,MAY ST,MOSS ST,MOSS ST & MAY ST,-123.349762843458,48.4113978148205
1174,BOND ST,MOSS ST,MOSS ST & BOND ST,-123.349575381602,48.4121614297979
1175,FRANKLIN TERR,MOSS ST,MOSS ST & FRANKLIN TERR,-123.349192594174,48.4137206161765
1176,MCKENZIE ST,MOSS ST,MOSS ST & MCKENZIE ST,-123.34907386651,48.4142042102059
1177,FAIRFIELD RD,MOSS ST,MOSS ST & FAIRFIELD RD,-123.348819073939,48.4152419664382
1178,CARNSEW ST,MOSS ST,MOSS ST & CARNSEW ST,-123.348369914036,48.4170716790428
1179,MINTO ST,MOSS ST,MOSS ST & MINTO ST,-123.34814509107,48.417909209999
1180,FORT ST,MOSS ST,MOSS ST & FORT ST,-123.346996971485,48.4232286224843
1181,HAULTAIN ST,MT STEPHEN AVE,MT STEPHEN AVE & HAULTAIN ST,-123.348080063033,48.4362526523687
1182,KINGS RD,MT STEPHEN AVE,MT STEPHEN AVE & KINGS RD,-123.347868462476,48.4385995417156
1183,ACTON ST,MT STEPHEN AVE,MT STEPHEN AVE & ACTON ST,-123.34778898372,48.4394564878671
1184,HAMILTON RD,MYRTLE AVE,MYRTLE AVE & HAMILTON RD,-123.342152146623,48.4412071640552
1185,BELMONT AVE,MYRTLE AVE,MYRTLE AVE & BELMONT AVE,-123.339237049608,48.4423672904188
1186,DONCASTER DR,MYRTLE AVE,MYRTLE AVE & DONCASTER DR,-123.337695051854,48.4429806516057
1187,FINLAYSON ST,NANAIMO ST,NANAIMO ST & FINLAYSON ST,-123.36913934939,48.4452597237169
1188,LARCH ST,NANAIMO ST,NANAIMO ST & LARCH ST,-123.368915778118,48.4445445511661
1189,MARKET ST,NANAIMO ST,NANAIMO ST & MARKET ST,-123.364859958163,48.4395988202008
1190,HILLSIDE AVE,NANAIMO ST,NANAIMO ST & HILLSIDE AVE,-123.364601562041,48.4387322818095
1191,CECELIA RD,NAPIER LANE,NAPIER LANE & CECELIA RD,-123.378175028898,48.444507987927
1192,BURNSIDE RD E,NAPIER LANE,NAPIER LANE & BURNSIDE RD E,-123.376916800892,48.4456583619598
1193,MONTREAL ST,NIAGARA ST,NIAGARA ST & MONTREAL ST,-123.383097186221,48.4173946791812
1194,DOCK ST,NIAGARA ST,NIAGARA ST & DOCK ST,-123.382104656547,48.4169265518831
1195,BOYD ST,NIAGARA ST,NIAGARA ST & BOYD ST,-123.377887077434,48.41490745085
1196,CROFT ST,NIAGARA ST,NIAGARA ST & CROFT ST,-123.377208465308,48.4145785585267
1197,MENZIES ST,NIAGARA ST,NIAGARA ST & MENZIES ST,-123.375627403565,48.4138335568905
1198,MEDANA ST,NIAGARA ST,NIAGARA ST & MEDANA ST,-123.374873107929,48.4134619266878
1199,CLARENCE ST,NIAGARA ST,NIAGARA ST & CLARENCE ST,-123.373922488378,48.4129935584365
1200,GOVERNMENT ST,NIAGARA ST,NIAGARA ST & GOVERNMENT ST,-123.371953233579,48.4120839316372
1201,DOUGLAS ST,NIAGARA ST,NIAGARA ST & DOUGLAS ST,-123.368726886942,48.4105694254746
1202,FOUL BAY RD,NORMANTON CRT,NORMANTON CRT & FOUL BAY RD,-123.326501594254,48.4181346096302
1203,CEDAR HILL RD,NORTH DAIRY RD,NORTH DAIRY RD & CEDAR HILL RD,-123.34395040355,48.4483629447568
1204,DONCASTER DR,NORTH DAIRY RD,NORTH DAIRY RD & DONCASTER DR,-123.341795146779,48.4483105887785
1205,CLAWTHORPE AVE,NORTH DAIRY RD,NORTH DAIRY RD & CLAWTHORPE AVE,-123.339372891487,48.448265805599
1206,BLANSHARD ST,NORTH PARK ST,NORTH PARK ST & BLANSHARD ST,-123.361868092572,48.4301340229741
1207,BLANSHARD ST,NORTH PARK ST,NORTH PARK ST & BLANSHARD ST,-123.361687917095,48.4300826596443
1208,COOK ST,NORTH PARK ST,NORTH PARK ST & COOK ST,-123.352987181744,48.4295562871997
1209,CHAMBERS ST,NORTH PARK ST,NORTH PARK ST & CHAMBERS ST,-123.350044570422,48.4293825558225
1210,BURLEITH CRES,NORTHCOTT AVE,NORTHCOTT AVE & BURLEITH CRES,-123.392439368392,48.4401997913266
1211,COVENTRY AVE,NORTHCOTT AVE,NORTHCOTT AVE & COVENTRY AVE,-123.390455780738,48.4395121852905
1212,FORT ST,OAK BAY AVE,OAK BAY AVE & FORT ST,-123.336930910539,48.4265290395792
1213,MCGREGOR AVE,OAK BAY AVE,OAK BAY AVE & MCGREGOR AVE,-123.335740276553,48.4265161659101
1214,MORRISON ST,OAK BAY AVE,OAK BAY AVE & MORRISON ST,-123.334259658387,48.4264922157523
1215,BELCHER AVE,OAK BAY AVE,OAK BAY AVE & BELCHER AVE,-123.332969030118,48.4264741291838
1216,JUBILEE AVE,OAK BAY AVE,OAK BAY AVE & JUBILEE AVE,-123.331628841019,48.426465356689
1217,BEVERLEY PL,OAK BAY AVE,OAK BAY AVE & BEVERLEY PL,-123.331298622112,48.4264631922118
1218,BANK ST,OAK BAY AVE,OAK BAY AVE & BANK ST,-123.3291781497,48.426454400784
1219,CLARE ST,OAK BAY AVE,OAK BAY AVE & CLARE ST,-123.328181569546,48.4264526392493
1220,FELL ST,OAK BAY AVE,OAK BAY AVE & FELL ST,-123.327530740085,48.4264514844959
1221,CHAMBERLAIN ST,OAK BAY AVE,OAK BAY AVE & CHAMBERLAIN ST,-123.326987632847,48.4264505131216
1222,DAVIE ST,OAK BAY AVE,OAK BAY AVE & DAVIE ST,-123.326170515931,48.426449060013
1223,AMPHION ST,OAK BAY AVE,OAK BAY AVE & AMPHION ST,-123.323799173416,48.4264448141022
1224,FOUL BAY RD,OAK BAY AVE,OAK BAY AVE & FOUL BAY RD,-123.322737198848,48.4264428967674
1225,GOSWORTH RD,OAKLAND AVE,OAKLAND AVE & GOSWORTH RD,-123.343201204469,48.4449746800978
1226,DONCASTER DR,OAKLAND AVE,OAKLAND AVE & DONCASTER DR,-123.340029378009,48.4460732030744
1227,HEYWOOD AVE,OLIPHANT AVE,OLIPHANT AVE & HEYWOOD AVE,-123.360556401153,48.4139159565462
1228,COOK ST,OLIPHANT AVE,OLIPHANT AVE & COOK ST,-123.356843740588,48.4138012342929
1229,GEORGE ST,OLIVE ST,OLIVE ST & GEORGE ST,-123.349335419385,48.4080146937083
1230,MAY ST,OLIVE ST,OLIVE ST & MAY ST,-123.348540371368,48.4112652836127
1231,DALLAS RD,OLYMPIA AVE,OLYMPIA AVE & DALLAS RD,-123.370869884655,48.408990644888
1232,BATTERY ST,OLYMPIA AVE,OLYMPIA AVE & BATTERY ST,-123.370309979774,48.4103415765261
1233,DALLAS RD,ONTARIO ST,ONTARIO ST & DALLAS RD,-123.384870783398,48.421580766925
1234,MONTREAL ST,ONTARIO ST,ONTARIO ST & MONTREAL ST,-123.380814126899,48.4196376133752
1235,DENMAN ST,OREGON AVE,OREGON AVE & DENMAN ST,-123.343031452464,48.4327646704765
1236,BAY ST,OREGON AVE,OREGON AVE & BAY ST,-123.34293776877,48.4344022992838
1237,FORT ST,ORMOND ST,ORMOND ST & FORT ST,-123.349793506864,48.4229412120969
1238,COOK ST,OSCAR ST,OSCAR ST & COOK ST,-123.355955336162,48.4158945551288
1239,CHESTER AVE,OSCAR ST,OSCAR ST & CHESTER AVE,-123.354562089444,48.4157493102371
1240,LINDEN AVE,OSCAR ST,OSCAR ST & LINDEN AVE,-123.352432778887,48.4155272952031
1241,CEDAR HILL RD,OSWALD RD,OSWALD RD & CEDAR HILL RD,-123.345537225793,48.4461031145114
1242,DALLAS RD,OSWEGO ST,OSWEGO ST & DALLAS RD,-123.38216459655,48.4141848535972
1243,NIAGARA ST,OSWEGO ST,OSWEGO ST & NIAGARA ST,-123.380181667192,48.4160210656543
1244,BECKLEY AVE,OSWEGO ST,OSWEGO ST & BECKLEY AVE,-123.379811017111,48.41635906398
1245,ONTARIO ST,OSWEGO ST,OSWEGO ST & ONTARIO ST,-123.377806743849,48.4181952068227
1246,MICHIGAN ST,OSWEGO ST,OSWEGO ST & MICHIGAN ST,-123.37707034971,48.4188754676857
1247,KINGSTON ST,OSWEGO ST,OSWEGO ST & KINGSTON ST,-123.375589225611,48.4202434040452
1248,BELLEVILLE ST,OSWEGO ST,OSWEGO ST & BELLEVILLE ST,-123.374141556755,48.4216042000567
1249,COOK ST,OXFORD ST,OXFORD ST & COOK ST,-123.356715419789,48.414092253621
1250,CHESTER AVE,OXFORD ST,OXFORD ST & CHESTER AVE,-123.354137443226,48.4138020382652
1251,LINDEN AVE,OXFORD ST,OXFORD ST & LINDEN AVE,-123.352888600389,48.4136614257608
1252,HOWE ST,OXFORD ST,OXFORD ST & HOWE ST,-123.350442163316,48.4133795143204
1253,MOSS ST,OXFORD ST,OXFORD ST & MOSS ST,-123.349308418146,48.4132488504597
1254,DALLAS RD,PADDON AVE,PADDON AVE & DALLAS RD,-123.372094528581,48.409396713409
1255,BATTERY ST,PADDON AVE,PADDON AVE & BATTERY ST,-123.370992593296,48.4106744026757
1256,COOK ST,PAKINGTON ST,PAKINGTON ST & COOK ST,-123.355568468832,48.4171979279472
1257,JOHNSON ST,PANDORA AVE,PANDORA AVE & JOHNSON ST,-123.371133130344,48.4281433836816
1258,FAN TAN ALLEY,PANDORA AVE,PANDORA AVE & FAN TAN ALLEY,-123.367887186773,48.4285207407489
1259,GOVERNMENT ST,PANDORA AVE,PANDORA AVE & GOVERNMENT ST,-123.367038413174,48.4285332682532
1261,BROAD ST,PANDORA AVE,PANDORA AVE & BROAD ST,-123.365793591813,48.4281641739296
1262,DOUGLAS ST,PANDORA AVE,PANDORA AVE & DOUGLAS ST,-123.364486252555,48.4280263828303
1263,BLANSHARD ST,PANDORA AVE,PANDORA AVE & BLANSHARD ST,-123.361653195167,48.4277296545606
1264,AMELIA ST,PANDORA AVE,PANDORA AVE & AMELIA ST,-123.360453247981,48.4276148033932
1265,COOK ST,PANDORA AVE,PANDORA AVE & COOK ST,-123.353303825466,48.4265690664205
1266,CHAMBERS ST,PANDORA AVE,PANDORA AVE & CHAMBERS ST,-123.350498970561,48.4264908153078
1267,CAMOSUN ST,PANDORA AVE,PANDORA AVE & CAMOSUN ST,-123.347121065043,48.4269158347522
1268,FERNWOOD RD,PANDORA AVE,PANDORA AVE & FERNWOOD RD,-123.345355102451,48.4268352587944
1269,HARRISON ST,PANDORA AVE,PANDORA AVE & HARRISON ST,-123.343698231349,48.4267896528528
1270,BEGBIE ST,PANDORA AVE,PANDORA AVE & BEGBIE ST,-123.343202410918,48.4267796817212
1271,BEGBIE ST,PANDORA AVE,PANDORA AVE & BEGBIE ST,-123.342654976273,48.4267686700994
1272,JOHNSON ST,PANDORA AVE,PANDORA AVE & JOHNSON ST,-123.342022166247,48.426707485719
1273,ELFORD ST,PANDORA AVE,PANDORA AVE & ELFORD ST,-123.341260189721,48.426657673285
1274,BELMONT AVE,PANDORA AVE,PANDORA AVE & BELMONT AVE,-123.338146724203,48.4265386887067
1275,FORT ST,PANDORA AVE,PANDORA AVE & FORT ST,-123.336930910539,48.4265290395792
1276,HEYWOOD AVE,PARK BLVD,PARK BLVD & HEYWOOD AVE,-123.360586138449,48.4128516001151
1277,NURSERY RD,PARK BLVD,PARK BLVD & NURSERY RD,-123.357879298586,48.4128178310062
1278,COOK ST,PARK BLVD,PARK BLVD & COOK ST,-123.357270932738,48.4128323694847
1279,MICHIGAN ST,PARRY ST,PARRY ST & MICHIGAN ST,-123.371532270045,48.4169904713533
1280,HOLLYWOOD CRES,PASSMORE ST,PASSMORE ST & HOLLYWOOD CRES,-123.335117606905,48.4095708643773
1281,KIMTA RD,PAUL KANE PL,PAUL KANE PL & KIMTA RD,-123.380518897458,48.4276464269542
1282,BELMONT AVE,PEARL ST,PEARL ST & BELMONT AVE,-123.338937705989,48.4420267118718
1283,DONCASTER DR,PEARL ST,PEARL ST & DONCASTER DR,-123.336820069119,48.4419922109715
1284,FORT ST,PEMBERTON RD,PEMBERTON RD & FORT ST,-123.342082154323,48.4247570412558
1285,CARBERRY GDNS,PEMBERTON RD,PEMBERTON RD & CARBERRY GDNS,-123.341110607873,48.4237243969122
1286,ANGUS RD,PEMBERTON RD,PEMBERTON RD & ANGUS RD,-123.340539006921,48.42159263672
1287,GOVERNMENT ST,PEMBROKE ST,PEMBROKE ST & GOVERNMENT ST,-123.367206622472,48.4327226660036
1288,DOUGLAS ST,PEMBROKE ST,PEMBROKE ST & DOUGLAS ST,-123.364588962864,48.4327645269039
1289,BLANSHARD ST,PEMBROKE ST,PEMBROKE ST & BLANSHARD ST,-123.362241960686,48.4328119355495
1290,DOWLER PL,PEMBROKE ST,PEMBROKE ST & DOWLER PL,-123.361416252326,48.4324497522525
1291,COOK ST,PEMBROKE ST,PEMBROKE ST & COOK ST,-123.352676636109,48.4319119374342
1292,CAMERON ST,PEMBROKE ST,PEMBROKE ST & CAMERON ST,-123.35082739213,48.4317913703409
1293,CHAMBERS ST,PEMBROKE ST,PEMBROKE ST & CHAMBERS ST,-123.349726612714,48.4317195867632
1294,FERNWOOD RD,PEMBROKE ST,PEMBROKE ST & FERNWOOD RD,-123.345116101138,48.4313653220619
1295,OREGON AVE,PEMBROKE ST,PEMBROKE ST & OREGON AVE,-123.343104771452,48.4313230530304
1296,BELMONT AVE,PEMBROKE ST,PEMBROKE ST & BELMONT AVE,-123.339795827089,48.4312343674106
1297,FORBES ST,PEMBROKE ST,PEMBROKE ST & FORBES ST,-123.338438868244,48.4312049039889
1298,LYDIA ST,PEMBROKE ST,PEMBROKE ST & LYDIA ST,-123.334370481775,48.4311077362604
1299,BEGBIE ST,PEMBROKE ST,PEMBROKE ST & BEGBIE ST,-123.332505384834,48.4306995221211
1300,BIRCH ST,PEMBROKE ST,PEMBROKE ST & BIRCH ST,-123.331397381372,48.4309123440951
1301,HEYWOOD AVE,PENDERGAST ST,PENDERGAST ST & HEYWOOD AVE,-123.360503840493,48.4157972062763
1302,COOK ST,PENDERGAST ST,PENDERGAST ST & COOK ST,-123.356147152768,48.4154397357668
1303,KINGSTON ST,PENDRAY ST,PENDRAY ST & KINGSTON ST,-123.37719122435,48.4210215020118
1304,CROSS ST,PENDRAY ST,PENDRAY ST & CROSS ST,-123.376321564791,48.4217561749708
1305,BELLEVILLE ST,PENDRAY ST,PENDRAY ST & BELLEVILLE ST,-123.375247271771,48.4221823569121
1306,LANGHAM CRT,PENTRELEW PL,PENTRELEW PL & LANGHAM CRT,-123.349574631924,48.4210587313218
1307,FORT ST,PENTRELEW PL,PENTRELEW PL & FORT ST,-123.348403617475,48.4230568535314
1308,HUMBOLDT ST,PENWELL ST,PENWELL ST & HUMBOLDT ST,-123.365226114845,48.4214935121057
1309,FAIRFIELD RD,PENWELL ST,PENWELL ST & FAIRFIELD RD,-123.364320605091,48.4219270497541
1310,DALLAS RD,PILOT ST,PILOT ST & DALLAS RD,-123.38296262782,48.4146806083536
1311,NIAGARA ST,PILOT ST,PILOT ST & NIAGARA ST,-123.38108436117,48.4164453096593
1312,DOMINION RD,PINE ST,PINE ST & DOMINION RD,-123.393871943133,48.4360057299408
1313,MCCASKILL ST,PINE ST,PINE ST & MCCASKILL ST,-123.392295508365,48.4363541456346
1314,CRAIGFLOWER RD,PINE ST,PINE ST & CRAIGFLOWER RD,-123.388637310465,48.4371294654783
1315,HILLSIDE AVE,PLEASANT ST,PLEASANT ST & HILLSIDE AVE,-123.376742081308,48.4363717379721
1316,JOHN ST,PLEASANT ST,PLEASANT ST & JOHN ST,-123.376575963638,48.435551836705
1317,BAY ST,PLEASANT ST,PLEASANT ST & BAY ST,-123.376387899884,48.4347160385493
1318,MOSS ST,POINT ST,POINT ST & MOSS ST,-123.35091336769,48.4066369452264
1319,DOMINION RD,POWDERLY AVE,POWDERLY AVE & DOMINION RD,-123.393608940611,48.4375289320882
1320,MICHIGAN ST,POWELL ST,POWELL ST & MICHIGAN ST,-123.370807960397,48.4170422834822
1321,GOVERNMENT ST,PRINCESS AVE,PRINCESS AVE & GOVERNMENT ST,-123.36724011952,48.4335550980775
1322,DOUGLAS ST,PRINCESS AVE,PRINCESS AVE & DOUGLAS ST,-123.364610281465,48.4334513389443
1323,DOWLER PL,PRINCESS AVE,PRINCESS AVE & DOWLER PL,-123.361297359229,48.4332590892831
1324,COOK ST,PRINCESS AVE,PRINCESS AVE & COOK ST,-123.352566255723,48.4327476555843
1325,CHAMBERS ST,PRINCESS AVE,PRINCESS AVE & CHAMBERS ST,-123.349592318011,48.4325955519915
1326,HILLSIDE AVE,PRIOR ST,PRIOR ST & HILLSIDE AVE,-123.355153880381,48.4399360624311
1327,KINGS RD,PRIOR ST,PRIOR ST & KINGS RD,-123.354432829837,48.4380375839782
1328,BAY ST,PRIOR ST,PRIOR ST & BAY ST,-123.353428018058,48.4350401975675
1329,MOSS ST,PURCELL PL,PURCELL PL & MOSS ST,-123.347034100073,48.422525713162
1330,ACADEMY CLOSE,QUADRA ST,QUADRA ST & ACADEMY CLOSE,-123.362153430228,48.4178521559805
1331,CONVENT PL,QUADRA ST,QUADRA ST & CONVENT PL,-123.361578758819,48.418445320259
1332,HUMBOLDT ST,QUADRA ST,QUADRA ST & HUMBOLDT ST,-123.361310494718,48.418910027149
1333,FINLAYSON ST,QUADRA ST,QUADRA ST & FINLAYSON ST,-123.361141810081,48.4462792954501
1334,FAIRFIELD RD,QUADRA ST,QUADRA ST & FAIRFIELD RD,-123.360508016164,48.4196623622565
1335,BURDETT AVE,QUADRA ST,QUADRA ST & BURDETT AVE,-123.360290959801,48.421745256113
1336,COURTNEY ST,QUADRA ST,QUADRA ST & COURTNEY ST,-123.360133967405,48.4223565555587
1337,BROUGHTON ST,QUADRA ST,QUADRA ST & BROUGHTON ST,-123.359915411345,48.4231940579445
1338,MEARES ST,QUADRA ST,QUADRA ST & MEARES ST,-123.359835111255,48.4235119388849
1339,FORT ST,QUADRA ST,QUADRA ST & FORT ST,-123.359708429719,48.4240134207574
1340,MARKET ST,QUADRA ST,QUADRA ST & MARKET ST,-123.359421186872,48.4402931742344
1341,HILLSIDE AVE,QUADRA ST,QUADRA ST & HILLSIDE AVE,-123.3591700694,48.4394230141503
1342,JOHNSON ST,QUADRA ST,QUADRA ST & JOHNSON ST,-123.35906148398,48.4265804620581
1343,PANDORA AVE,QUADRA ST,QUADRA ST & PANDORA AVE,-123.359013528275,48.4274926316494
1344,MASON ST,QUADRA ST,QUADRA ST & MASON ST,-123.358958513088,48.4280627063822
1345,CORMORANT ST,QUADRA ST,QUADRA ST & CORMORANT ST,-123.358910074841,48.4285324623957
1346,BALMORAL RD,QUADRA ST,QUADRA ST & BALMORAL RD,-123.358843335474,48.4290642796204
1347,NORTH PARK ST,QUADRA ST,QUADRA ST & NORTH PARK ST,-123.358744098484,48.429891048805
1348,CALEDONIA AVE,QUADRA ST,QUADRA ST & CALEDONIA AVE,-123.358613385313,48.430771708944
1349,KINGS RD,QUADRA ST,QUADRA ST & KINGS RD,-123.358615620333,48.4375004442657
1350,GREEN ST,QUADRA ST,QUADRA ST & GREEN ST,-123.358516106224,48.431510613946
1351,PEMBROKE ST,QUADRA ST,QUADRA ST & PEMBROKE ST,-123.358418825691,48.4322495205727
1352,PRINCESS AVE,QUADRA ST,QUADRA ST & PRINCESS AVE,-123.358306395262,48.4330848039388
